AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	Q1Vals	Q2Vals	LossQ1	LossQ2	LossAC	AverageC	StdC	MaxC	MinC	AverageLogP	StdLogP	MaxLogP	MinLogP	AverageMinRatio	StdMinRatio	MaxMinRatio	MinMinRatio	AverageMaxRatio	StdMaxRatio	MaxMaxRatio	MinMaxRatio	StepsPerSecond	Time
581.97046	48.14661	692.7635	484.37024	594.0351	68.74153	696.5656	511.1891	113.888885	117.2	754000	184.67078	184.67119	5.917252	5.927559	2.7620735e-09	54.03965	4.4702454	72.18948	40.065212	-870.5682	13874.678	-1.2649761	-4.8164387	0.80002666	0.04859615	0.8901146	0.4759634	1.2161596	0.0797466	1.8098989	1.0814806	581.4605	15012.739956855774
593.11426	108.82169	863.9742	480.32935	597.7899	84.69773	739.79987	504.9766	115.5	116.8	756000	184.82909	184.82918	5.839518	5.974877	2.663367e-09	53.656086	4.503003	75.11876	40.30686	-870.6458	13875.914	-1.2583833	-4.785682	0.7999006	0.052092575	0.89274764	0.42511672	1.21966	0.08761686	2.2578733	1.0973623	592.4209	15052.97302865982
662.20276	136.37752	916.0373	459.99454	605.4421	65.236206	710.22736	506.99127	128.875	120.0	758000	184.59619	184.59616	5.718128	5.7817726	2.5617866e-09	53.654236	4.374724	73.02943	40.21131	-870.8105	13878.539	-1.2700238	-4.7499514	0.802494	0.047185995	0.89548874	0.50573075	1.2134883	0.08038299	1.9230889	1.0854437	581.5934	15093.450191259384
592.4397	71.48877	804.8629	496.58185	602.26984	77.62977	702.0949	491.4116	113.111115	119.0	760000	184.5539	184.55345	5.500713	5.60944	3.2210936e-09	52.75247	4.3689513	72.02418	40.608215	-870.6393	13875.811	-1.2593082	-4.8542337	0.8029608	0.046474513	0.8897401	0.50256974	1.2126482	0.07461776	1.9172719	1.0892526	577.7565	15133.563064813614
582.54895	73.34494	731.6749	480.34195	639.3205	129.27031	854.2267	492.2021	114.29412	128.9	762000	184.95726	184.95625	5.6453495	5.6147914	2.3182336e-09	52.91875	4.3747225	67.71673	39.405125	-870.6892	13876.614	-1.2667767	-4.8006945	0.8056222	0.047325235	0.8981954	0.4919966	1.2104366	0.07583377	1.9465781	1.0889347	566.7565	15174.377212762833
636.32684	97.091736	938.491	532.93756	612.3266	82.45736	776.9516	477.80566	123.64706	123.3	764000	185.21188	185.21211	5.335161	5.3953075	3.8974624e-09	52.758305	4.4562726	69.58799	41.03021	-870.5584	13874.535	-1.2627932	-4.783144	0.8073913	0.045669165	0.89362586	0.45907933	1.2057291	0.0692181	1.8334022	1.0897077	582.5842	15214.761142253876
586.77795	107.39549	797.2833	417.71664	584.2893	76.450325	692.33136	494.22427	115.64706	115.0	766000	185.2707	185.27063	5.3824606	5.4110293	2.506574e-09	52.70217	4.3066363	69.11338	39.556442	-870.6867	13876.573	-1.2465465	-5.0461946	0.8027698	0.047923077	0.8912289	0.5433355	1.2106929	0.074213125	1.8669143	1.0957783	586.34814	15254.43625330925
580.2795	53.97417	688.63043	491.64825	579.4759	54.049713	708.3023	509.49133	113.70588	116.2	768000	185.2079	185.20741	5.49997	5.4839706	2.5686466e-09	52.925358	4.363256	68.50987	39.192112	-870.7345	13877.327	-1.2384858	-4.86999	0.8018978	0.0477928	0.89762354	0.43808064	1.214021	0.07966465	2.2106798	1.0861521	582.30273	15294.593632936478
608.89404	110.37345	843.94025	481.70804	582.62164	61.621746	689.93787	498.62076	120.70588	115.0	770000	185.12758	185.12755	5.5250163	5.4305506	2.8833105e-09	52.55801	4.450566	71.545006	40.119667	-870.6585	13876.114	-1.252924	-4.8101296	0.80119014	0.04882854	0.9109561	0.47008076	1.213073	0.0780182	1.861346	1.0820463	583.0809	15334.804409742355
563.301	61.81349	733.3272	485.95236	635.0382	104.188614	854.8793	510.8463	111.0	127.9	772000	185.247	185.24712	5.4044404	5.4897323	2.5757585e-09	52.239704	4.347593	69.18929	38.4085	-870.7338	13877.319	-1.2462469	-4.7867293	0.80223083	0.047009517	0.8945537	0.5355674	1.2124896	0.07959611	2.0218694	1.089578	589.76025	15375.121953725815
600.14246	88.55204	869.1633	456.9619	653.43567	106.816185	781.4468	501.113	118.588234	129.7	774000	185.21729	185.21663	5.3698087	5.3772664	2.6895177e-09	52.40479	4.323438	69.54571	39.31058	-870.6351	13875.751	-1.2538317	-4.756355	0.80331594	0.046483688	0.8836585	0.48873758	1.2177818	0.08209196	2.0953271	1.0926546	598.7969	15415.42028594017
588.561	60.430885	748.0932	497.73718	622.2538	96.031746	816.9259	499.45963	115.76471	121.2	776000	185.6419	185.64194	5.5325456	5.43432	2.7945886e-09	52.39456	4.508736	70.60243	38.19449	-870.6674	13876.268	-1.2066002	-4.797074	0.7975458	0.05360837	0.89598614	0.38693023	1.2220792	0.09443402	2.4356878	1.0931469	563.97253	15456.446016550064
573.6192	52.406544	689.01587	460.23422	627.15204	118.94045	916.92224	525.9938	110.94444	122.0	778000	185.46944	185.46939	5.5258555	5.656378	2.5618845e-09	52.07761	4.3517785	67.00581	39.50601	-870.6947	13876.696	-1.2562358	-4.7565193	0.80012035	0.050213296	0.8934892	0.4939591	1.2158046	0.08283025	1.8623044	1.0908751	600.2858	15496.504833936691
591.0681	106.49448	885.48956	453.72974	630.40704	114.32944	869.4546	465.66052	115.5	126.6	780000	185.56895	185.56886	5.507577	5.5398016	2.9014517e-09	52.517975	4.4147906	70.20223	40.09948	-870.6659	13876.24	-1.2481933	-4.81937	0.80161154	0.04991626	0.8942142	0.47319058	1.2179317	0.08686489	2.307043	1.0925982	578.27325	15536.475625514984
589.71924	86.586075	799.89435	462.679	601.9479	127.2866	889.1892	472.62137	113.82353	117.9	782000	185.5458	185.54506	5.3713884	5.3826942	2.542558e-09	52.227005	4.444696	69.05014	38.08152	-870.595	13875.114	-1.2588192	-4.756718	0.8023789	0.047318675	0.8934672	0.52784634	1.215159	0.079582565	2.0822496	1.0897794	576.46625	15577.027356147766
610.7272	62.84198	706.3254	477.78125	599.1276	87.43399	814.1569	521.4365	119.47059	120.4	784000	185.60583	185.60591	5.2892056	5.2778873	2.7744793e-09	52.515343	4.4053407	66.99498	38.003197	-870.5235	13873.97	-1.2367129	-4.848449	0.80189884	0.048144277	0.8860606	0.5030247	1.2146844	0.07290016	1.7934188	1.0908039	569.94543	15617.207834482193
587.3712	72.99695	740.8891	458.24258	598.16504	73.16631	769.3313	526.0953	111.94444	117.3	786000	185.28589	185.28554	5.5362787	5.5148296	2.594078e-09	52.641155	4.4501233	67.91519	39.150196	-870.6794	13876.448	-1.2393268	-4.8905873	0.7992535	0.049372658	0.8963078	0.49123675	1.2157425	0.07774733	1.7544607	1.0930082	575.3566	15657.888565301895
607.8764	79.38273	785.8638	476.84055	562.943	47.99788	639.2806	505.66257	119.1875	108.9	788000	185.65596	185.65596	5.6225476	5.6338286	3.1117617e-09	52.98414	4.518078	70.353874	37.481358	-870.533	13874.111	-1.220336	-4.852955	0.79712135	0.0517955	0.8994306	0.39345562	1.2194587	0.08382696	2.1954474	1.0953046	574.6919	15698.160286664963
585.8589	56.21088	730.2029	492.35822	625.2685	81.56808	761.7464	457.526	115.0	122.1	790000	186.00327	186.00298	5.451307	5.5336385	2.5366462e-09	52.56734	4.3299108	69.00657	38.34972	-870.7176	13877.058	-1.2411829	-4.8587384	0.8010577	0.049372993	0.8911877	0.47347704	1.2175761	0.07687483	1.7007494	1.0871729	575.634	15738.244015932083
595.2464	66.59042	705.5918	478.42715	593.7453	75.614716	732.7192	474.76614	115.23529	116.8	792000	185.66307	185.663	5.4846883	5.499625	3.082911e-09	52.615776	4.2480626	67.61881	40.409164	-870.5613	13874.572	-1.2511473	-4.883798	0.80189747	0.046651937	0.8949757	0.55497676	1.2162973	0.07698329	1.8925204	1.0907074	570.1293	15778.638236045837
564.1043	74.677	756.3857	451.49695	600.2371	75.47026	727.14856	494.9163	110.611115	117.2	794000	185.64447	185.64442	5.4300537	5.4495215	2.5722133e-09	52.339203	4.326471	68.6494	41.32265	-870.6436	13875.878	-1.2333076	-4.858957	0.8008224	0.048695713	0.8933692	0.4277293	1.21504	0.07323634	1.8625139	1.0835202	589.1416	15818.966857671738
627.95984	115.218575	881.8656	463.8854	619.6483	104.14257	853.1984	489.44055	127.5	122.2	796000	185.52228	185.52165	5.546491	5.7139606	2.7865112e-09	52.093983	4.320011	68.67848	40.30741	-870.66	13876.141	-1.2511069	-4.769664	0.79923546	0.050206773	0.8975263	0.52078617	1.2180945	0.08116576	1.8350323	1.0905405	573.7624	15859.725111484528
649.8796	125.825584	983.87244	497.84232	646.11163	71.23478	755.9166	522.2363	130.73334	127.3	798000	185.97614	185.976	5.34811	5.357666	3.0441494e-09	52.61943	4.4004645	67.52017	39.614166	-870.6566	13876.085	-1.2506708	-4.7127	0.80237836	0.047292043	0.8888634	0.49697635	1.2173611	0.073282816	1.8639641	1.0979401	565.8069	15900.458398342133
564.9744	67.53126	699.7465	470.04572	639.0819	113.799484	828.7101	461.3353	108.52631	131.4	800000	185.9755	185.97543	5.210203	5.2450714	2.6584426e-09	52.340427	4.3542	69.04117	38.765	-870.5784	13874.847	-1.2419946	-4.8587523	0.8069307	0.045319676	0.8943276	0.55292696	1.2115222	0.070756674	2.0289714	1.0982006	585.50836	15941.083114385605
682.4351	217.91002	1418.8679	453.95337	579.8402	48.894295	649.96765	514.6666	135.13333	112.6	802000	186.07184	186.07153	5.1332507	5.1980205	2.5573357e-09	52.54753	4.340356	68.03785	39.48113	-870.7631	13877.792	-1.245127	-4.7903633	0.80658656	0.046873998	0.89879256	0.51410043	1.2148821	0.07382576	1.7608562	1.0878153	574.77936	15981.739937067032
703.8423	148.86032	1077.5247	513.6249	581.8869	100.084915	863.3661	491.57455	140.42857	113.7	804000	186.06636	186.06607	5.406043	5.334437	2.6271831e-09	52.959595	4.408876	70.91523	40.850304	-870.5737	13874.772	-1.2305814	-4.7651696	0.8032296	0.04811646	0.900554	0.5607387	1.2160677	0.07052566	1.6717709	1.1000712	562.3128	16022.478726387024
591.0337	77.14603	786.1545	490.51593	567.21875	47.658787	643.0564	478.13208	114.882355	114.1	806000	186.28976	186.28972	5.241197	5.271256	2.9216993e-09	53.04873	4.4676437	69.18921	40.88204	-870.5896	13875.021	-1.2489756	-4.7848306	0.8049689	0.0485913	0.89192814	0.4941117	1.2142766	0.07251754	1.8024507	1.087949	580.9682	16062.599667549133
629.2547	99.38185	852.34827	432.30136	607.70355	80.12059	791.5235	506.266	122.52941	123.5	808000	186.2918	186.29109	5.4719906	5.572625	3.087714e-09	53.25452	4.359834	72.060036	41.317818	-870.6867	13876.576	-1.2341915	-4.8221006	0.8011581	0.04961598	0.8995689	0.53932285	1.2164917	0.07719175	2.027011	1.0918448	579.01385	16103.236874341965
615.9208	116.15792	977.5972	504.669	551.8749	33.746975	620.37213	504.18774	120.625	109.0	810000	186.15073	186.15152	5.6284757	5.627319	2.6918288e-09	53.697067	4.5181203	72.38648	42.441734	-870.5531	13874.441	-1.2209755	-4.814156	0.80043924	0.04886239	0.9041051	0.47163606	1.221614	0.07856696	2.1640658	1.0875436	588.50946	16143.426761627197
612.6209	86.520454	739.5902	457.7738	623.48517	131.48325	958.70416	491.61566	121.117645	124.2	812000	186.00797	186.00739	5.658626	5.627358	3.3545462e-09	53.50833	4.4651136	71.103455	39.31492	-870.6253	13875.585	-1.2416556	-4.979235	0.79988563	0.050513547	0.8937001	0.4174419	1.2213484	0.0781557	1.8071026	1.0852677	586.18854	16183.733726263046
631.2168	113.33568	859.2819	472.93472	597.3902	87.09452	835.4952	506.9849	121.875	116.4	814000	186.38168	186.38112	5.58201	5.5886374	2.9211977e-09	52.985622	4.4291644	67.373276	39.111668	-870.708	13876.909	-1.2499372	-4.7329655	0.800317	0.047798935	0.90207833	0.42727947	1.21611	0.06997852	1.8637605	1.0866108	584.908	16223.980046272278
611.1722	78.582085	725.779	481.4607	638.24243	124.96794	952.50977	526.44763	117.35294	129.9	816000	186.14265	186.1425	5.2823224	5.33434	2.9176224e-09	52.810394	4.468277	70.76336	39.17286	-870.7172	13877.052	-1.2548068	-4.807437	0.80320823	0.04625752	0.8949008	0.50532615	1.2210757	0.07519338	1.7819201	1.0938847	571.1799	16264.53432059288
567.56256	78.71179	703.4408	437.60455	541.05786	44.01566	602.74744	470.2377	110.77778	104.8	818000	186.10727	186.10721	5.4362636	5.481366	2.4618936e-09	52.67336	4.277425	71.10553	37.59688	-870.724	13877.167	-1.2596319	-4.855058	0.8040768	0.046346392	0.89735943	0.44608095	1.2172426	0.074723125	2.0094206	1.0939422	592.1077	16304.469720363617
612.60034	96.36238	795.43994	457.61887	608.86176	101.94443	819.8112	487.61893	121.117645	119.9	820000	186.3376	186.33725	5.4482675	5.3769975	3.0182878e-09	53.277977	4.3854985	71.36792	39.478176	-870.7142	13877.005	-1.285935	-4.8489113	0.8055132	0.043428972	0.8946076	0.563796	1.2157617	0.0698433	1.7294505	1.0918943	578.1997	16345.002517938614
625.8061	128.64767	941.8753	462.10608	599.6373	59.84964	731.90875	509.89407	130.0	117.8	822000	186.16234	186.16231	5.3900313	5.4457936	2.851555e-09	52.966595	4.4149837	66.86286	41.036602	-870.7438	13877.486	-1.2617567	-4.9049163	0.80466294	0.04589636	0.89498293	0.55602735	1.2188145	0.08517473	2.867291	1.0971061	585.99884	16385.259407758713
572.72504	75.737404	695.08936	456.58157	603.6003	73.023735	752.63513	508.8466	112.388885	119.8	824000	186.19986	186.1992	5.5079746	5.5183883	2.5489422e-09	53.12104	4.5550184	72.487755	40.775143	-870.6492	13875.976	-1.2416972	-4.8786697	0.8025607	0.04834601	0.8855833	0.50815547	1.219518	0.07266144	1.9296793	1.0986124	610.2155	16425.300679206848
622.2527	90.45002	786.1594	479.22192	613.6583	82.5708	772.2696	522.7192	123.375	124.8	826000	186.12642	186.12576	5.5167804	5.4457774	2.871276e-09	53.191273	4.5061765	71.86056	39.559433	-870.7247	13877.182	-1.2592229	-4.8780413	0.8031327	0.048521478	0.89935476	0.47657833	1.2169031	0.07549614	1.9191911	1.090013	604.2052	16465.36542057991
609.5458	110.51849	914.7514	443.39005	619.2466	82.391655	824.3273	552.4891	121.75	123.5	828000	186.20312	186.20369	5.2791476	5.250407	2.641755e-09	52.584156	4.3367853	68.61952	39.574226	-870.6574	13876.103	-1.2380246	-4.800907	0.8064835	0.047138877	0.8948877	0.46900126	1.2154586	0.07097597	1.7278618	1.1000715	578.2103	16506.171417236328
660.1094	101.82891	837.2979	467.46494	574.74634	93.16692	785.2334	474.79874	132.86667	114.7	830000	186.31393	186.31288	5.3710847	5.352959	2.8266176e-09	53.30732	4.5492167	71.49916	41.044968	-870.7	13876.784	-1.2372782	-5.016381	0.8064187	0.046249844	0.8890202	0.4700997	1.2205049	0.07443481	1.820754	1.0994828	580.6803	16545.95046877861
605.93195	71.92926	739.8982	489.49515	573.211	76.63515	766.6286	493.45032	116.666664	112.4	832000	186.29712	186.2971	5.3270893	5.2927313	2.7827713e-09	53.261436	4.3737593	70.10799	39.54603	-870.5295	13874.063	-1.2383676	-4.7241244	0.8063231	0.04663049	0.8928758	0.45031226	1.2167788	0.070178784	1.8311336	1.0967722	608.99536	16586.193264722824
610.1393	96.10548	809.4841	457.4734	592.8981	61.27873	690.97205	487.90628	119.35294	116.6	834000	186.51875	186.51889	5.2852407	5.198097	3.054065e-09	53.18431	4.392097	68.66309	40.662415	-870.6765	13876.402	-1.2242601	-5.237542	0.8064814	0.0466075	0.8963614	0.46144363	1.216343	0.066105716	1.662768	1.0973158	567.09845	16626.326996088028
589.39496	78.74823	806.0757	505.8035	598.30066	101.61472	751.24255	434.36032	113.76471	119.7	836000	186.61546	186.61543	5.152664	5.1968	2.8423979e-09	52.59151	4.3493543	68.82702	39.46415	-870.4789	13873.259	-1.218855	-4.8181148	0.8090048	0.044927206	0.8894664	0.5344798	1.2077295	0.06435884	1.7358013	1.0931988	582.065	16666.586135864258
602.40735	82.88817	781.12384	488.01413	577.53436	42.377007	636.1909	508.59247	116.17647	115.8	838000	186.59653	186.59584	5.1580644	5.180421	3.0652678e-09	52.833725	4.4541907	69.90358	38.495678	-870.6031	13875.238	-1.2083869	-4.80235	0.80745375	0.043481506	0.8988395	0.42645153	1.2099724	0.06413511	1.7184073	1.0918752	563.52234	16706.839545965195
617.61865	106.609985	946.73676	463.99188	583.90784	57.574646	723.63934	513.25287	121.47059	114.2	840000	186.7046	186.70459	5.099865	5.1563544	3.1367566e-09	53.153767	4.2865167	71.741455	39.87413	-870.6562	13876.083	-1.2129216	-4.9757547	0.8065243	0.047358256	0.8880433	0.4206806	1.2123263	0.06798202	1.6730955	1.1018993	583.44	16747.18581199646
593.4243	48.499107	682.4415	508.23004	562.28735	134.93059	924.7798	455.30923	115.82353	109.2	842000	187.09554	187.09464	5.0518503	5.088911	2.383651e-09	53.073204	4.2974224	67.15904	40.641296	-870.595	13875.112	-1.2209477	-4.762413	0.8083341	0.04375314	0.8997631	0.52600724	1.2088531	0.068409465	1.8020986	1.0903419	583.58124	16786.964964151382
605.5474	83.40423	786.65875	482.39322	646.9526	143.44115	941.9252	501.31198	117.0	129.4	844000	187.12126	187.12148	5.1312637	5.111573	2.6323863e-09	52.99599	4.296654	69.53841	38.243576	-870.4627	13872.998	-1.220326	-4.8444605	0.8074152	0.045440424	0.8969479	0.52851564	1.2121284	0.06657201	1.8998375	1.0890498	582.914	16827.569836854935
581.06506	85.393105	776.5953	472.36673	612.1399	121.99076	929.14105	464.82422	112.55556	119.9	846000	187.19162	187.1914	5.196454	5.1738615	2.6395983e-09	52.8529	4.333443	68.951164	40.07289	-870.6776	13876.419	-1.2220273	-4.8343925	0.80480415	0.049283687	0.8956739	0.3545447	1.2154527	0.069166765	1.7057031	1.0837336	560.08636	16868.33504629135
569.26404	87.47633	822.3797	439.16745	569.91223	63.7825	690.67944	494.39328	110.833336	110.8	848000	187.39922	187.39932	5.1182485	5.13726	2.9308622e-09	52.94685	4.4171433	73.12569	38.225746	-870.494	13873.492	-1.2166988	-4.757954	0.8061264	0.045774568	0.88800985	0.41998488	1.2133361	0.06580396	1.640161	1.091128	550.6186	16909.077698946
596.87476	98.06933	894.11835	478.11966	647.9255	116.08698	869.8389	524.2643	115.70588	129.9	850000	187.44041	187.43991	5.21654	5.2244678	2.615021e-09	53.186085	4.4874144	73.156364	41.52295	-870.7057	13876.878	-1.2324225	-4.779295	0.8064597	0.04511092	0.89968777	0.5278237	1.2175261	0.06450775	1.6717168	1.0955011	563.8971	16949.81989979744
610.2419	87.123505	790.8777	479.50925	586.96326	42.39838	635.9879	518.2571	118.0	115.8	852000	187.63057	187.63065	5.405961	5.3266926	3.0970297e-09	53.913593	4.500314	69.90774	41.560883	-870.5178	13873.878	-1.1656916	-4.8254	0.80477256	0.045216076	0.8908031	0.51970565	1.2208499	0.06809954	1.8379698	1.0988625	576.2935	16990.36063528061
587.53436	97.58752	887.20667	482.0163	529.29926	44.042202	630.88574	475.87128	113.166664	103.1	854000	187.45	187.44902	5.203917	5.252255	2.701982e-09	53.54604	4.53563	69.75893	38.508476	-870.558	13874.523	-1.2009755	-4.7283735	0.80673593	0.043994278	0.89835835	0.5271166	1.2191209	0.06908071	1.8747818	1.0825819	593.95886	17030.56913948059
602.71906	103.967804	860.23724	457.98245	576.0368	68.079285	708.9366	484.69073	117.70588	112.0	856000	187.45406	187.45445	5.2508383	5.229811	2.8543774e-09	52.787872	4.5138535	70.40878	40.441433	-870.5754	13874.8	-1.1745988	-4.6795626	0.8029268	0.047030468	0.890047	0.48555252	1.2216516	0.07360426	2.315625	1.0922053	578.602	17070.6393597126
580.59937	89.040886	813.18243	466.9513	582.81726	68.29619	699.82983	480.32852	112.44444	114.9	858000	187.47415	187.47348	5.1972194	5.1841583	3.1450809e-09	53.062202	4.429589	70.86673	40.619762	-870.6042	13875.245	-1.1864233	-4.8902874	0.8071628	0.043007094	0.8907434	0.48403004	1.219051	0.06921776	1.7288474	1.0975157	583.53723	17111.15121436119
582.77325	91.09642	792.98157	439.4392	596.848	66.68684	720.4711	499.27917	112.29412	121.3	860000	187.79906	187.79909	5.232744	5.18505	3.25547e-09	53.740467	4.303384	68.20859	39.98728	-870.6275	13875.624	-1.1896634	-4.8449006	0.80579376	0.045637954	0.8950735	0.54177856	1.2177818	0.069847554	1.7501713	1.0926942	570.20825	17151.841737270355
610.417	123.03631	894.9087	474.6779	567.5019	53.58631	685.51385	486.19434	119.76471	111.7	862000	187.63686	187.63701	5.033942	5.074418	3.0004816e-09	53.856407	4.500148	70.10342	41.678795	-870.612	13875.38	-1.1781712	-5.1857476	0.8078593	0.046090305	0.8949434	0.4860052	1.211897	0.06623388	2.0491655	1.0968909	588.8843	17192.02917599678
667.92645	159.20326	1120.11	465.00055	573.94824	83.02736	802.7679	483.07324	133.8	110.7	864000	187.59363	187.59328	5.192795	5.1545196	2.871194e-09	54.410446	4.608112	72.503716	39.39565	-870.5145	13873.82	-1.170221	-4.788851	0.80728173	0.04588969	0.90238345	0.4992529	1.2110376	0.07116522	2.3103898	1.0976421	577.13336	17232.35731458664
601.2728	96.515976	825.1753	470.66138	608.5333	93.08207	800.5728	499.73343	119.23529	121.6	866000	187.5234	187.52327	5.2011876	5.1912374	2.921478e-09	53.906906	4.462769	70.696365	42.132347	-870.599	13875.174	-1.168941	-4.982577	0.80838245	0.044392854	0.89854556	0.54429275	1.213189	0.07000796	1.68512	1.0954133	586.8286	17272.99681329727
565.3445	81.563	719.35394	465.90094	586.1602	93.92762	758.8319	497.48016	110.27778	116.9	868000	187.41035	187.41013	5.178251	5.174864	3.1289513e-09	54.440834	4.445743	72.87803	40.193226	-870.4191	13872.299	-1.1817286	-4.838291	0.8079291	0.043036472	0.8947377	0.50098544	1.2131366	0.06558345	1.6694062	1.1016777	589.6027	17313.37699818611
586.0767	57.17258	699.19617	479.58475	632.34375	99.26172	801.9037	515.5039	113.27778	125.0	870000	187.22055	187.21977	5.489661	5.4544616	3.2573553e-09	54.448704	4.667162	72.17293	39.56508	-870.5122	13873.783	-1.1860037	-4.79751	0.8035472	0.0468895	0.89823717	0.40956974	1.2193035	0.07085154	1.9475267	1.0983962	594.90924	17354.123376369476
593.1636	96.91363	748.26196	439.47806	584.32294	64.356026	700.25836	495.13052	114.29412	117.2	872000	187.29166	187.29156	5.22779	5.197591	2.969994e-09	53.97932	4.422861	72.81115	41.572464	-870.5425	13874.275	-1.1862963	-4.8499274	0.8054021	0.048840795	0.8964581	0.4828744	1.2149857	0.07163946	2.047409	1.0972509	595.778	17394.398512125015
